race_id, date, race_no, class, distance, rating_upper, rating_lower, condition, course_type, track
2013112402,20131124,2,4,1200M,60,40,GOOD TO FIRM,TURF,C
2013112403,20131124,3,3,1200M,80,60,GOOD TO FIRM,TURF,C
2013112404,20131124,4,5,1400M,40,0,GOOD TO FIRM,TURF,C
2013112405,20131124,5,4,1600M,60,40,GOOD TO FIRM,TURF,C
2013112406,20131124,6,4,1400M,60,40,GOOD TO FIRM,TURF,C
2013112407,20131124,7,1,1600M,110,90,GOOD TO FIRM,TURF,C
2013112408,20131124,8,3,1400M,80,60,GOOD TO FIRM,TURF,C
2013112409,20131124,9,3,1600M,80,60,GOOD TO FIRM,TURF,C
2013112410,20131124,10,2,1400M,95,75,GOOD TO FIRM,TURF,C
2013120101,20131201,1,4,1200M,60,40,GOOD,TURF,C+3
2013120102,20131201,2,5,1200M,40,0,GOOD,ALL WEATHER TRACK,NA
2013120103,20131201,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2013120104,20131201,4,3,1000M,80,60,GOOD,TURF,C+3
2013120105,20131201,5,5,1800M,40,15,GOOD,ALL WEATHER TRACK,NA
2013120106,20131201,6,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2013120107,20131201,7,4,1400M,60,40,GOOD,TURF,C+3
2013120108,20131201,8,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2013120109,20131201,9,2,1200M,105,80,GOOD,ALL WEATHER TRACK,NA
2013120110,20131201,10,3,1400M,80,60,GOOD,TURF,C+3
2013120111,20131201,11,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2013120801,20131208,1,3,1200M,80,60,GOOD TO FIRM,TURF,A
2013120802,20131208,2,1,1400M,115,95,GOOD TO FIRM,TURF,A
2013120803,20131208,3,3,1800M,80,55,GOOD TO FIRM,TURF,A
2013120804,20131208,4,Group One,2400M,NA,NA,GOOD TO FIRM,TURF,A
2013120805,20131208,5,Group One,1200M,NA,NA,GOOD TO FIRM,TURF,A
2013120806,20131208,6,2,1600M,100,80,GOOD TO FIRM,TURF,A
2013120807,20131208,7,Group One,1600M,NA,NA,GOOD TO FIRM,TURF,A
2013120808,20131208,8,Group One,2000M,NA,NA,GOOD TO FIRM,TURF,A
2013120809,20131208,9,3,1400M,80,60,GOOD TO FIRM,TURF,A
2013120810,20131208,10,2,1200M,100,80,GOOD TO FIRM,TURF,A
2013121501,20131215,1,5,1400M,40,15,GOOD,TURF,C+3
2013121502,20131215,2,4,1000M,60,40,GOOD,TURF,C+3
2013121503,20131215,3,3,1000M,80,60,GOOD TO YIELDING,TURF,C+3
2013121504,20131215,4,4,1200M,60,40,WET FAST,ALL WEATHER TRACK,NA
2013121505,20131215,5,4,1600M,60,40,GOOD TO YIELDING,TURF,C+3
2013121506,20131215,6,4,1400M,60,40,GOOD TO YIELDING,TURF,C+3
2013121507,20131215,7,3,1200M,80,60,GOOD TO YIELDING,TURF,C+3
2013121508,20131215,8,3,1600M,80,60,GOOD TO YIELDING,TURF,C+3
2013121509,20131215,9,2,1650M,105,80,WET FAST,ALL WEATHER TRACK,NA
2013121510,20131215,10,3,1400M,80,60,GOOD TO YIELDING,TURF,C+3
2013122101,20131221,1,5,1600M,40,15,GOOD TO FIRM,TURF,A+3
2013122102,20131221,2,4,1400M,60,40,GOOD TO FIRM,TURF,A+3
2013122103,20131221,3,5,1400M,40,15,GOOD TO FIRM,TURF,A+3
2013122104,20131221,4,4,1200M,60,40,GOOD TO FIRM,TURF,A+3
2013122105,20131221,5,4,2000M,60,35,GOOD TO FIRM,TURF,A+3
2013122106,20131221,6,4,1600M,60,40,GOOD TO FIRM,TURF,A+3
2013122107,20131221,7,3,1600M,80,60,GOOD TO FIRM,TURF,A+3
2013122108,20131221,8,3,1200M,80,60,GOOD TO FIRM,TURF,A+3
2013122109,20131221,9,3,1400M,80,60,GOOD TO FIRM,TURF,A+3
2013122110,20131221,10,2,1800M,105,80,GOOD TO FIRM,TURF,A+3
2013122901,20131229,1,5,1200M,40,15,GOOD TO FIRM,TURF,B+2
2013122902,20131229,2,4,1000M,60,40,GOOD TO FIRM,TURF,B+2
2013122903,20131229,3,4,1400M,60,40,GOOD TO FIRM,TURF,B+2
2013122904,20131229,4,Restricted Race,1400M,NA,NA,GOOD TO FIRM,TURF,B+2
2013122905,20131229,5,5,1650M,40,15,GOOD,ALL WEATHER TRACK,NA
2013122906,20131229,6,4,1200M,60,40,GOOD TO FIRM,TURF,B+2
2013122907,20131229,7,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2013122908,20131229,8,3,1200M,80,60,GOOD TO FIRM,TURF,B+2
2013122909,20131229,9,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2013122910,20131229,10,2,1400M,100,80,GOOD TO FIRM,TURF,B+2
2013122911,20131229,11,3,1400M,80,60,GOOD TO FIRM,TURF,B+2
2014010101,20140101,1,5,1400M,40,20,GOOD,TURF,C
2014010102,20140101,2,5,1800M,40,15,GOOD,TURF,C
2014010103,20140101,3,4,1200M,60,40,GOOD,TURF,C
2014010104,20140101,4,3,1800M,80,55,GOOD,TURF,C
2014010105,20140101,5,4,1200M,60,40,GOOD,TURF,C
2014010106,20140101,6,4,1400M,60,40,GOOD,TURF,C
2014010107,20140101,7,4,1600M,60,40,GOOD,TURF,C
2014010108,20140101,8,Hong Kong Group Three,1400M,95+,95+,GOOD,TURF,C
2014010109,20140101,9,3,1000M,80,60,GOOD,TURF,C
2014010110,20140101,10,3,1400M,80,60,GOOD,TURF,C
2014010111,20140101,11,2,1600M,100,80,GOOD,TURF,C
2014010501,20140105,1,5,1000M,40,15,GOOD,TURF,C+3
2014010502,20140105,2,5,1600M,40,0,GOOD,TURF,C+3
2014010503,20140105,3,4,1000M,60,40,GOOD,TURF,C+3
2014010504,20140105,4,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014010505,20140105,5,4,1400M,60,40,GOOD,TURF,C+3
2014010506,20140105,6,4,1800M,60,40,GOOD,TURF,C+3
2014010507,20140105,7,3,1600M,80,55,GOOD,TURF,C+3
2014010508,20140105,8,3,1200M,80,60,GOOD,TURF,C+3
2014010509,20140105,9,3,1200M,85,60,GOOD,ALL WEATHER TRACK,NA
2014010510,20140105,10,2,1000M,105,80,GOOD,TURF,C+3
2014011101,20140111,1,5,1200M,40,15,GOOD,ALL WEATHER TRACK,NA
2014011102,20140111,2,4,1200M,60,40,GOOD,TURF,A
2014011103,20140111,3,5,1400M,40,0,GOOD,TURF,A
2014011104,20140111,4,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2014011105,20140111,5,4,1400M,60,40,GOOD,TURF,A
2014011106,20140111,6,4,1400M,60,40,GOOD,TURF,A
2014011107,20140111,7,3,1200M,80,60,GOOD,TURF,A
2014011108,20140111,8,3,1600M,80,60,GOOD,TURF,A
2014011109,20140111,9,3,1400M,80,60,GOOD,TURF,A
2014011110,20140111,10,2,1400M,105,80,GOOD,TURF,A
2014011901,20140119,1,5,1200M,40,15,GOOD,TURF,A+3
2014011902,20140119,2,4,1000M,60,40,GOOD,TURF,A+3
2014011903,20140119,3,4,1200M,60,40,GOOD,TURF,A+3
2014011904,20140119,4,3,1200M,80,60,GOOD,TURF,A+3
2014011905,20140119,5,4,1600M,60,40,GOOD,TURF,A+3
2014011906,20140119,6,3,1600M,80,60,GOOD,TURF,A+3
2014011907,20140119,7,Hong Kong Group One,1600M,NA,NA,GOOD,TURF,A+3
2014011908,20140119,8,Hong Kong Group One,1600M,NA,NA,GOOD,TURF,A+3
2014011909,20140119,9,3,1400M,85,60,GOOD,TURF,A+3
2014011910,20140119,10,2,1800M,100,80,GOOD,TURF,A+3
2014012601,20140126,1,5,1650M,40,0,GOOD,ALL WEATHER TRACK,NA
2014012602,20140126,2,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014012603,20140126,3,4,1200M,60,40,GOOD TO FIRM,TURF,B+2
2014012604,20140126,4,4,1400M,60,40,GOOD TO FIRM,TURF,B+2
2014012605,20140126,5,4,2000M,60,35,GOOD TO FIRM,TURF,B+2
2014012606,20140126,6,3,1800M,80,60,GOOD,ALL WEATHER TRACK,NA
2014012607,20140126,7,Hong Kong Group One,1000M,NA,NA,GOOD TO FIRM,TURF,B+2
2014012608,20140126,8,3,1400M,80,60,GOOD TO FIRM,TURF,B+2
2014012609,20140126,9,3,1200M,80,60,GOOD TO FIRM,TURF,B+2
2014012610,20140126,10,2,1200M,100,80,GOOD TO FIRM,TURF,B+2
2014020201,20140202,1,4,1200M,60,40,GOOD,TURF,C
2014020202,20140202,2,4,1600M,60,40,GOOD,TURF,C
2014020203,20140202,3,5,1800M,40,15,GOOD,TURF,C
2014020204,20140202,4,4,1200M,60,40,GOOD,TURF,C
2014020205,20140202,5,5,1400M,40,15,GOOD,TURF,C
2014020206,20140202,6,4,1400M,60,40,GOOD,TURF,C
2014020207,20140202,7,3,1000M,80,60,GOOD,TURF,C
2014020208,20140202,8,Hong Kong Group Three,1800M,90+,90+,GOOD,TURF,C
2014020209,20140202,9,1,1400M,110,85,GOOD,TURF,C
2014020210,20140202,10,3,1400M,80,60,GOOD,TURF,C
2014020211,20140202,11,2,1600M,90,70,GOOD,TURF,C
2014020801,20140208,1,5,1600M,40,15,GOOD,TURF,C+3
2014020802,20140208,2,4,1000M,60,40,GOOD,TURF,C+3
2014020803,20140208,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014020804,20140208,4,4,1400M,60,40,GOOD,TURF,C+3
2014020805,20140208,5,3,1200M,80,60,GOOD,TURF,C+3
2014020806,20140208,6,4,1600M,60,40,GOOD,TURF,C+3
2014020807,20140208,7,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2014020808,20140208,8,2,1200M,105,80,GOOD,ALL WEATHER TRACK,NA
2014020809,20140208,9,3,1400M,80,60,GOOD,TURF,C+3
2014020810,20140208,10,3,1600M,80,60,GOOD,TURF,C+3
2014021601,20140216,1,5,1400M,40,15,GOOD,TURF,A
2014021602,20140216,2,4,1200M,60,40,GOOD,TURF,A
2014021603,20140216,3,4,1400M,60,40,GOOD,TURF,A
2014021604,20140216,4,4,1800M,60,40,GOOD,TURF,A
2014021605,20140216,5,3,1200M,80,60,GOOD,TURF,A
2014021606,20140216,6,3,1600M,80,60,GOOD,TURF,A
2014021607,20140216,7,Hong Kong Group One,1200M,NA,NA,GOOD,TURF,A
2014021608,20140216,8,Hong Kong Group One,1800M,NA,NA,GOOD,TURF,A
2014021609,20140216,9,2,1600M,105,80,GOOD,TURF,A
2014021610,20140216,10,3,1400M,80,60,GOOD,TURF,A
2014022301,20140223,1,5,1200M,40,0,GOOD,ALL WEATHER TRACK,NA
2014022302,20140223,2,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2014022303,20140223,3,4,1400M,60,40,GOOD,TURF,A+3
2014022304,20140223,4,4,1200M,60,40,GOOD,TURF,A+3
2014022305,20140223,5,3,1200M,80,60,GOOD,TURF,A+3
2014022306,20140223,6,3,2000M,80,55,GOOD,TURF,A+3
2014022307,20140223,7,Hong Kong Group One,2000M,NA,NA,GOOD,TURF,A+3
2014022308,20140223,8,2,1200M,100,80,GOOD,TURF,A+3
2014022309,20140223,9,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2014022310,20140223,10,2,1400M,100,75,GOOD,TURF,A+3
2014030101,20140301,1,5,1600M,40,15,GOOD,TURF,B+2
2014030102,20140301,2,5,1200M,40,15,GOOD,TURF,B+2
2014030103,20140301,3,4,1600M,60,40,GOOD,TURF,B+2
2014030104,20140301,4,4,1200M,60,40,GOOD,TURF,B+2
2014030105,20140301,5,4,1400M,60,40,GOOD,TURF,B+2
2014030106,20140301,6,3,1600M,80,60,GOOD,TURF,B+2
2014030107,20140301,7,3,1200M,80,60,GOOD,TURF,B+2
2014030108,20140301,8,Hong Kong Group Three,1400M,110,90,GOOD,TURF,B+2
2014030109,20140301,9,3,1400M,80,60,GOOD,TURF,B+2
2014030110,20140301,10,2,1800M,105,80,GOOD,TURF,B+2
2014030901,20140309,1,5,1400M,40,0,GOOD,TURF,C
2014030902,20140309,2,4,1000M,60,40,GOOD,TURF,C
2014030903,20140309,3,5,1800M,40,15,GOOD,ALL WEATHER TRACK,NA
2014030904,20140309,4,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014030905,20140309,5,4,1800M,60,40,GOOD,TURF,C
2014030906,20140309,6,4,1400M,60,40,GOOD,TURF,C
2014030907,20140309,7,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2014030908,20140309,8,2,1000M,100,80,GOOD,TURF,C
2014030909,20140309,9,3,1000M,80,60,GOOD,TURF,C
2014030910,20140309,10,2,1400M,90,70,GOOD,TURF,C
2014031601,20140316,1,5,1600M,40,15,GOOD,TURF,A
2014031602,20140316,2,4,1200M,60,40,GOOD,TURF,A
2014031603,20140316,3,4,1400M,60,40,GOOD,TURF,A
2014031604,20140316,4,4,1600M,60,40,GOOD,TURF,A
2014031605,20140316,5,3,1400M,80,60,GOOD,TURF,A
2014031606,20140316,6,3,1200M,80,60,GOOD,TURF,A
2014031607,20140316,7,Hong Kong Group One,1400M,NA,NA,GOOD,TURF,A
2014031608,20140316,8,Hong Kong Group One,2000M,NA,NA,GOOD,TURF,A
2014031609,20140316,9,3,1800M,80,55,GOOD,TURF,A
2014031610,20140316,10,2,1600M,100,80,GOOD,TURF,A
2014032301,20140323,1,Griffin Race,1000M,NA,NA,GOOD,TURF,C+3
2014032302,20140323,2,5,1400M,40,15,GOOD,TURF,C+3
2014032303,20140323,3,4,1200M,60,40,GOOD,TURF,C+3
2014032304,20140323,4,4,1600M,60,40,GOOD,TURF,C+3
2014032305,20140323,5,5,1800M,40,0,GOOD,TURF,C+3
2014032306,20140323,6,4,1000M,60,40,GOOD,TURF,C+3
2014032307,20140323,7,4,1400M,60,40,GOOD,TURF,C+3
2014032308,20140323,8,3,1000M,80,60,GOOD,TURF,C+3
2014032309,20140323,9,3,1600M,80,60,GOOD,TURF,C+3
2014032310,20140323,10,2,1400M,105,80,GOOD,TURF,C+3
2014032311,20140323,11,3,1400M,80,60,GOOD,TURF,C+3
2014032601,20140326,1,5,1200M,40,15,GOOD,ALL WEATHER TRACK,NA
2014032602,20140326,2,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014032603,20140326,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014032604,20140326,4,4,1650M,60,35,GOOD,ALL WEATHER TRACK,NA
2014032605,20140326,5,3,1200M,85,60,GOOD,ALL WEATHER TRACK,NA
2014032606,20140326,6,3,1800M,80,55,GOOD,ALL WEATHER TRACK,NA
2014032607,20140326,7,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2014032608,20140326,8,2,1650M,100,80,GOOD,ALL WEATHER TRACK,NA
2014033001,20140330,1,5,1600M,40,15,GOOD,TURF,A+3
2014033002,20140330,2,4,1200M,60,40,GOOD,TURF,A+3
2014033003,20140330,3,Hong Kong Group Three,1800M,90+,90+,GOOD,TURF,A+3
2014033004,20140330,4,4,1600M,60,40,GOOD,TURF,A+3
2014033005,20140330,5,4,2000M,60,35,GOOD,TURF,A+3
2014033006,20140330,6,4,1400M,60,40,GOOD,TURF,A+3
2014033007,20140330,7,2,1200M,100,80,GOOD,TURF,A+3
2014033008,20140330,8,3,1600M,80,60,GOOD,TURF,A+3
2014033009,20140330,9,3,1200M,80,60,GOOD,TURF,A+3
2014033010,20140330,10,3,1400M,80,60,GOOD,TURF,A+3
2014040601,20140406,1,5,1200M,40,15,GOOD,TURF,B+2
2014040602,20140406,2,4,1000M,60,40,GOOD,TURF,B+2
2014040603,20140406,3,Hong Kong Group Two,1600M,NA,NA,GOOD,TURF,B+2
2014040604,20140406,4,4,1200M,60,40,GOOD,TURF,B+2
2014040605,20140406,5,4,1400M,60,40,GOOD,TURF,B+2
2014040606,20140406,6,4,1600M,60,40,GOOD TO YIELDING,TURF,B+2
2014040607,20140406,7,Hong Kong Group Three,1000M,90+,90+,GOOD TO YIELDING,TURF,B+2
2014040608,20140406,8,3,1600M,80,60,GOOD TO YIELDING,TURF,B+2
2014040609,20140406,9,3,1200M,80,60,GOOD TO YIELDING,TURF,B+2
2014040610,20140406,10,2,1600M,100,80,GOOD TO YIELDING,TURF,B+2
2014041301,20140413,1,Griffin Race,1000M,NA,NA,GOOD,TURF,C
2014041302,20140413,2,5,1400M,40,15,GOOD,TURF,C
2014041303,20140413,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014041304,20140413,4,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2014041305,20140413,5,5,1650M,40,0,GOOD,ALL WEATHER TRACK,NA
2014041306,20140413,6,4,1400M,60,40,GOOD TO FIRM,TURF,C
2014041307,20140413,7,4,1200M,60,40,GOOD TO FIRM,TURF,C
2014041308,20140413,8,2,2200M,105,80,GOOD TO FIRM,TURF,C
2014041309,20140413,9,3,1600M,80,60,GOOD TO FIRM,TURF,C
2014041310,20140413,10,3,1200M,80,60,GOOD TO FIRM,TURF,C
2014041311,20140413,11,3,1400M,85,60,GOOD TO FIRM,TURF,C
2014042101,20140421,1,5,1600M,40,15,GOOD,TURF,C+3
2014042102,20140421,2,4,1000M,60,40,GOOD,TURF,C+3
2014042103,20140421,3,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2014042104,20140421,4,4,1400M,60,40,GOOD,TURF,C+3
2014042105,20140421,5,4,1800M,60,35,GOOD,TURF,C+3
2014042106,20140421,6,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014042107,20140421,7,3,1000M,85,60,GOOD,TURF,C+3
2014042108,20140421,8,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2014042109,20140421,9,2,1200M,105,80,GOOD,ALL WEATHER TRACK,NA
2014042110,20140421,10,3,1400M,80,60,GOOD,TURF,C+3
2014042701,20140427,1,5,1200M,40,15,GOOD,TURF,A
2014042702,20140427,2,4,1600M,60,40,GOOD,TURF,A
2014042703,20140427,3,4,1200M,60,40,GOOD TO FIRM,TURF,A
2014042704,20140427,4,4,1400M,60,40,GOOD TO FIRM,TURF,A
2014042705,20140427,5,3,1400M,80,60,GOOD TO FIRM,TURF,A
2014042706,20140427,6,3,1800M,80,60,GOOD TO FIRM,TURF,A
2014042707,20140427,7,Hong Kong Group Two,1200M,NA,NA,GOOD TO FIRM,TURF,A
2014042708,20140427,8,Group One,2000M,NA,NA,GOOD TO FIRM,TURF,A
2014042709,20140427,9,3,1200M,80,60,GOOD TO FIRM,TURF,A
2014042710,20140427,10,2,1400M,105,80,GOOD TO FIRM,TURF,A
2014050401,20140504,1,Griffin Race,1200M,NA,NA,GOOD,TURF,A+3
2014050402,20140504,2,5,2000M,40,15,GOOD,TURF,A+3
2014050403,20140504,3,4,1200M,60,40,GOOD,TURF,A+3
2014050404,20140504,4,4,1400M,60,40,GOOD,TURF,A+3
2014050405,20140504,5,2,1200M,100,80,GOOD,TURF,A+3
2014050406,20140504,6,4,1800M,60,40,GOOD,TURF,A+3
2014050407,20140504,7,3,1200M,80,60,GOOD,TURF,A+3
2014050408,20140504,8,Hong Kong Group Three,2400M,80+,80+,GOOD,TURF,A+3
2014050409,20140504,9,Group One,1600M,NA,NA,GOOD,TURF,A+3
2014050410,20140504,10,3,1400M,80,60,GOOD,TURF,A+3
2014050411,20140504,11,3,1600M,80,60,GOOD,TURF,A+3
2014051001,20140510,1,5,1200M,40,15,WET SLOW,ALL WEATHER TRACK,NA
2014051002,20140510,2,5,1400M,40,15,GOOD TO YIELDING,TURF,C
2014051003,20140510,3,4,1000M,60,40,GOOD TO YIELDING,TURF,C
2014051004,20140510,4,4,1200M,60,40,WET SLOW,ALL WEATHER TRACK,NA
2014051005,20140510,5,4,1400M,60,40,GOOD TO YIELDING,TURF,C
2014051006,20140510,6,4,1600M,60,40,GOOD TO YIELDING,TURF,C
2014051007,20140510,7,3,1000M,80,60,GOOD TO YIELDING,TURF,C
2014051008,20140510,8,3,1200M,80,60,WET SLOW,ALL WEATHER TRACK,NA
2014051009,20140510,9,3,1400M,80,60,GOOD TO YIELDING,TURF,C
2014051010,20140510,10,2,1600M,100,80,GOOD TO YIELDING,TURF,C
2014051701,20140517,1,4,1200M,60,40,GOOD TO YIELDING,TURF,C+3
2014051702,20140517,2,5,1600M,40,15,GOOD TO YIELDING,TURF,C+3
2014051703,20140517,3,4,1200M,60,40,WET SLOW,ALL WEATHER TRACK,NA
2014051704,20140517,4,4,1650M,60,35,WET SLOW,ALL WEATHER TRACK,NA
2014051705,20140517,5,3,1800M,80,60,WET SLOW,ALL WEATHER TRACK,NA
2014051706,20140517,6,4,1400M,60,40,GOOD,TURF,C+3
2014051707,20140517,7,3,1200M,80,60,GOOD,TURF,C+3
2014051708,20140517,8,1,1600M,120,95,GOOD,TURF,C+3
2014051709,20140517,9,2,1000M,100,80,GOOD,TURF,C+3
2014051710,20140517,10,3,1400M,80,60,GOOD,TURF,C+3
2014052501,20140525,1,Griffin Race,1200M,NA,NA,GOOD,TURF,A
2014052502,20140525,2,5,1200M,40,15,GOOD,TURF,A
2014052503,20140525,3,4,1200M,60,40,GOOD,TURF,A
2014052504,20140525,4,3,1200M,80,60,GOOD,TURF,A
2014052505,20140525,5,4,2200M,60,35,GOOD,TURF,A
2014052506,20140525,6,4,1600M,60,40,GOOD,TURF,A
2014052507,20140525,7,3,1600M,80,60,GOOD,TURF,A
2014052508,20140525,8,Hong Kong Group One,2400M,NA,NA,GOOD,TURF,A
2014052509,20140525,9,3,1400M,80,60,GOOD,TURF,A
2014052510,20140525,10,Hong Kong Group Three,1200M,90+,90+,GOOD,TURF,A
2014052511,20140525,11,2,1400M,100,80,GOOD,TURF,A
2014060101,20140601,1,5,1200M,40,15,GOOD TO FIRM,TURF,A+3
2014060102,20140601,2,4,1800M,60,35,GOOD TO FIRM,TURF,A+3
2014060103,20140601,3,4,1000M,60,40,GOOD TO FIRM,TURF,A+3
2014060104,20140601,4,5,1600M,40,15,GOOD TO FIRM,TURF,A+3
2014060105,20140601,5,4,1400M,60,40,GOOD TO FIRM,TURF,A+3
2014060106,20140601,6,4,1200M,60,40,GOOD TO FIRM,TURF,A+3
2014060107,20140601,7,3,1600M,80,60,GOOD TO FIRM,TURF,A+3
2014060108,20140601,8,3,1200M,80,60,GOOD TO FIRM,TURF,A+3
2014060109,20140601,9,3,1400M,80,60,GOOD TO FIRM,TURF,A+3
2014060110,20140601,10,2,1600M,100,80,GOOD TO FIRM,TURF,A+3
2014060801,20140608,1,5,1200M,40,0,GOOD TO FIRM,TURF,B+2
2014060802,20140608,2,5,1400M,40,15,GOOD TO FIRM,TURF,B+2
2014060803,20140608,3,4,1200M,60,40,GOOD TO FIRM,TURF,B+2
2014060804,20140608,4,4,1400M,60,40,GOOD TO FIRM,TURF,B+2
2014060805,20140608,5,4,1600M,60,40,GOOD TO FIRM,TURF,B+2
2014060806,20140608,6,4,1400M,60,40,GOOD TO FIRM,TURF,B+2
2014060807,20140608,7,3,2000M,85,60,GOOD TO FIRM,TURF,B+2
2014060808,20140608,8,Hong Kong Group Three,1400M,95+,95+,GOOD TO FIRM,TURF,B+2
2014060809,20140608,9,3,1400M,80,60,GOOD TO FIRM,TURF,B+2
2014060810,20140608,10,3,1200M,80,60,GOOD TO FIRM,TURF,B+2
2014060811,20140608,11,2,1200M,95,75,GOOD TO FIRM,TURF,B+2
2014061101,20140611,1,5,1200M,40,15,GOOD,ALL WEATHER TRACK,NA
2014061102,20140611,2,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2014061103,20140611,3,4,1200M,60,40,GOOD TO FIRM,TURF,B+2
2014061104,20140611,4,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014061105,20140611,5,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2014061106,20140611,6,3,1200M,80,60,GOOD TO FIRM,TURF,B+2
2014061107,20140611,7,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2014061108,20140611,8,2,1650M,100,80,GOOD,ALL WEATHER TRACK,NA
2014061501,20140615,1,Griffin Race,1400M,NA,NA,GOOD,TURF,C
2014061502,20140615,2,4,1200M,60,40,GOOD,TURF,C
2014061503,20140615,3,5,1200M,40,15,GOOD,TURF,C
2014061504,20140615,4,4,1200M,60,40,GOOD,TURF,C
2014061505,20140615,5,5,1600M,40,0,GOOD,TURF,C
2014061506,20140615,6,4,1400M,60,40,GOOD,TURF,C
2014061507,20140615,7,4,1800M,60,40,GOOD,TURF,C
2014061508,20140615,8,3,1000M,80,60,GOOD,TURF,C
2014061509,20140615,9,3,1400M,80,60,GOOD,TURF,C
2014061510,20140615,10,2,1400M,100,80,GOOD,TURF,C
2014061511,20140615,11,3,1600M,80,60,GOOD,TURF,C
2014061801,20140618,1,5,1000M,40,0,GOOD TO FIRM,TURF,C
2014061802,20140618,2,4,1000M,60,40,GOOD TO FIRM,TURF,C
2014061803,20140618,3,3,1200M,80,60,GOOD TO FIRM,TURF,C
2014061804,20140618,4,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2014061805,20140618,5,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014061806,20140618,6,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2014061807,20140618,7,3,1200M,85,60,GOOD,ALL WEATHER TRACK,NA
2014061808,20140618,8,3,1800M,80,60,GOOD,ALL WEATHER TRACK,NA
2014062201,20140622,1,4,1000M,60,40,YIELDING,TURF,C+3
2014062202,20140622,2,4,1200M,60,40,YIELDING,TURF,C+3
2014062203,20140622,3,3,1600M,80,60,GOOD TO YIELDING,TURF,C+3
2014062204,20140622,4,5,1400M,40,15,GOOD,TURF,C+3
2014062205,20140622,5,4,1400M,60,40,GOOD,TURF,C+3
2014062206,20140622,6,4,1600M,60,40,GOOD,TURF,C+3
2014062207,20140622,7,1,1000M,110,85,GOOD,TURF,C+3
2014062208,20140622,8,3,1200M,80,60,GOOD,TURF,C+3
2014062209,20140622,9,3,1400M,80,60,GOOD,TURF,C+3
2014062210,20140622,10,2,1800M,105,80,GOOD,TURF,C+3
2014062501,20140625,1,5,1200M,40,0,WET SLOW,ALL WEATHER TRACK,NA
2014062502,20140625,2,5,1650M,40,15,GOOD,ALL WEATHER TRACK,NA
2014062503,20140625,3,4,1200M,60,40,GOOD,ALL WEATHER TRACK,NA
2014062504,20140625,4,4,1650M,60,40,GOOD,ALL WEATHER TRACK,NA
2014062505,20140625,5,4,1800M,60,40,GOOD,ALL WEATHER TRACK,NA
2014062506,20140625,6,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2014062507,20140625,7,3,1200M,80,60,GOOD,ALL WEATHER TRACK,NA
2014062508,20140625,8,3,1650M,80,60,GOOD,ALL WEATHER TRACK,NA
2014062801,20140628,1,5,1800M,40,15,GOOD TO FIRM,TURF,A
2014062802,20140628,2,5,1400M,40,0,GOOD TO FIRM,TURF,A
2014062803,20140628,3,4,1200M,60,40,GOOD TO FIRM,TURF,A
2014062804,20140628,4,4,1200M,60,40,GOOD TO FIRM,TURF,A
2014062805,20140628,5,4,1600M,60,40,GOOD TO FIRM,TURF,A
2014062806,20140628,6,4,1400M,60,40,GOOD TO FIRM,TURF,A
2014062807,20140628,7,3,1000M,80,60,GOOD TO FIRM,TURF,A
2014062808,20140628,8,3,1400M,80,60,GOOD TO FIRM,TURF,A
2014062809,20140628,9,3,1200M,85,60,GOOD TO FIRM,TURF,A
2014062810,20140628,10,3,1600M,80,60,GOOD TO FIRM,TURF,A
2014070101,20140701,1,Griffin Race,1200M,NA,NA,GOOD,TURF,A+3
2014070102,20140701,2,5,1200M,40,0,GOOD,TURF,A+3
